0.309174,-1.83716,2.18368
0.309864,-1.83573,2.18419
0.309896,-1.8386,2.18376
0.310434,-1.83816,2.18418
0.310255,-1.83624,2.18424
0.310159,-1.83855,2.18421
0.310063,-1.83866,2.1838
0.309787,-1.83682,2.1843
0.309539,-1.83802,2.18428
0.309472,-1.83928,2.18444
0.309169,-1.83769,2.18463
0.309745,-1.83777,2.18424
0.309858,-1.83911,2.18368
0.309632,-1.83759,2.18381
0.309645,-1.83646,2.18391
0.30923,-1.83807,2.18357
0.308615,-1.83661,2.18309
0.308037,-1.83567,2.18296
0.307718,-1.83712,2.18341
0.308426,-1.83704,2.18333
0.309092,-1.83554,2.18353
0.309062,-1.83701,2.18313
0.30909,-1.83754,2.18321
0.309289,-1.83569,2.18332
0.309698,-1.8263,2.21473
0.306124,-1.78974,2.29393
0.298234,-1.73405,2.40066
0.280818,-1.679,2.5386
0.256305,-1.61851,2.68872
0.223193,-1.5456,2.8528
0.183711,-1.47415,3.03547
0.146623,-1.40682,3.21843
0.11399,-1.32997,3.40746
0.0880036,-1.25561,3.60963
0.0692818,-1.19297,3.7848
0.054304,-1.14939,3.90332
0.0433143,-1.13499,3.96765
0.0385346,-1.13428,3.97704
0.042153,-1.13556,3.97722
0.0517477,-1.13366,3.97671
0.0609275,-1.13369,3.97587
0.062682,-1.13406,3.97586
0.0581322,-1.13344,3.97689
0.0498361,-1.13443,3.97714
0.0433503,-1.13361,3.97702
0.0435091,-1.13428,3.97683
0.0493835,-1.12506,3.97126
0.067519,-1.07842,3.94925
0.111713,-1.00929,3.91573
0.197407,-0.93177,3.86982
0.326139,-0.832254,3.81341
0.471307,-0.732132,3.7529
0.61096,-0.630103,3.68799
0.730013,-0.528957,3.62331
0.804272,-0.476406,3.58234
0.832078,-0.455872,3.56067
0.810004,-0.450076,3.55508
0.759715,-0.456053,3.5538
0.705862,-0.449374,3.55359
0.685211,-0.444363,3.55357
0.705543,-0.451935,3.55251
0.755364,-0.452583,3.55206
0.800374,-0.452744,3.55381
0.816169,-0.457897,3.55509
0.793037,-0.453321,3.55336
0.747662,-0.453626,3.55273
0.701784,-0.498147,3.56508
0.676051,-0.60278,3.58821
0.676349,-0.727104,3.61769
0.683793,-0.873786,3.6561
0.676415,-1.03647,3.69747
0.641836,-1.20075,3.74012
0.579302,-1.3817,3.78752
0.509583,-1.56529,3.83419
0.449033,-1.74308,3.88568
0.411064,-1.93984,3.93895
0.398435,-2.11795,3.98986
0.394844,-2.24456,4.02678
0.386721,-2.31157,4.04959
0.373535,-2.32952,4.05655
0.359835,-2.32078,4.05714
0.357888,-2.32588,4.05677
0.366402,-2.32472,4.05594
0.379779,-2.32131,4.05623
0.388644,-2.32622,4.05632
0.388893,-2.32067,4.05678
0.380332,-2.32475,4.05735
0.367934,-2.32413,4.05677
0.360531,-2.32212,4.05699
0.363261,-2.31165,4.02889
0.379771,-2.26199,3.96214
0.422221,-2.20236,3.86173
0.488756,-2.13588,3.74507
0.570164,-2.05214,3.60832
0.656664,-1.97273,3.45426
0.725745,-1.91,3.33229
0.769498,-1.87412,3.25453
0.778166,-1.86739,3.21799
0.751454,-1.86954,3.21577
0.704495,-1.87086,3.21414
0.657509,-1.86992,3.21429
0.636904,-1.87051,3.21481
0.650333,-1.87071,3.21484
0.689012,-1.8692,3.21532
0.73327,-1.86964,3.21627
0.762073,-1.86897,3.21731
0.761758,-1.86786,3.21723
0.733951,-1.85857,3.222
0.684278,-1.78685,3.23275
0.625576,-1.67386,3.24697
0.566926,-1.56056,3.26701
0.506675,-1.41396,3.29025
0.451218,-1.25506,3.31441
0.395636,-1.10575,3.34261
0.331854,-0.93387,3.37096
0.264373,-0.77414,3.39787
0.193555,-0.683273,3.41718
0.139784,-0.645816,3.42758
0.115947,-0.632485,3.43025
0.134634,-0.645918,3.42921
0.184424,-0.641946,3.427
0.239353,-0.632346,3.42682
0.275322,-0.641605,3.42748
0.270361,-0.637985,3.42712
0.231165,-0.634968,3.42698
0.175887,-0.645769,3.42688
0.135571,-0.640206,3.4282
0.127533,-0.636778,3.42942
0.159581,-0.65905,3.47741
0.213639,-0.693066,3.56821
0.265068,-0.73841,3.69949
0.285629,-0.793723,3.84915
0.263315,-0.86715,4.06436
0.22666,-0.93477,4.25981
0.210726,-0.998555,4.45868
0.233329,-1.06227,4.66406
0.294419,-1.12984,4.88104
0.343203,-1.17685,5.04836
0.347489,-1.20409,5.1551
0.306099,-1.21558,5.20416
0.266985,-1.21325,5.20643
0.271473,-1.21446,5.2059
0.312552,-1.21249,5.20442
0.339001,-1.21329,5.20575
0.322494,-1.21186,5.20441
0.283918,-1.21434,5.20478
0.267934,-1.21226,5.20537
0.293362,-1.2131,5.20425
0.328205,-1.21024,5.20311
0.333887,-1.20118,5.17539
0.302334,-1.17206,5.10531
0.26675,-1.13986,5.01133
0.252131,-1.09451,4.8961
0.262894,-1.04695,4.75898
0.280504,-0.995394,4.61476
0.281714,-0.942773,4.45479
0.260049,-0.893702,4.29558
0.226606,-0.838858,4.13143
0.197887,-0.787084,3.95626
0.186621,-0.733708,3.78514
0.191567,-0.683153,3.62288
0.206923,-0.65093,3.50632
0.218771,-0.636731,3.44278
0.220956,-0.633618,3.42792
0.21198,-0.63901,3.42754
0.198587,-0.635886,3.42744
0.185394,-0.635487,3.4278
0.180732,-0.639125,3.42753
0.185834,-0.63545,3.42772
0.19808,-0.635898,3.42742
0.209531,-0.637863,3.42747
0.215175,-0.634854,3.42777
0.212102,-0.643764,3.42745
0.207408,-0.712012,3.42196
0.211421,-0.837761,3.41278
0.233302,-0.978097,3.40064
0.276166,-1.13518,3.38539
0.338364,-1.32714,3.36813
0.403154,-1.50377,3.34977
0.461798,-1.69027,3.33161
0.506655,-1.83979,3.31786
0.524118,-1.89172,3.30752
0.518412,-1.91223,3.3053
0.49279,-1.91296,3.30429
0.460691,-1.90386,3.30483
0.438132,-1.91478,3.30369
0.43275,-1.91232,3.30322
0.44825,-1.90584,3.30285
0.477618,-1.91506,3.30187
0.503653,-1.90921,3.3015
0.516208,-1.90553,3.30145
0.510829,-1.91339,3.30067
0.488547,-1.89959,3.326
0.459249,-1.86565,3.40453
0.434667,-1.81782,3.52288
0.421795,-1.75763,3.66451
0.420169,-1.69375,3.82691
0.422893,-1.62173,4.01246
0.417509,-1.54815,4.20358
0.397922,-1.47527,4.40432
0.359059,-1.39682,4.62085
0.320778,-1.32413,4.83711
0.297655,-1.26194,5.02148
0.296136,-1.22778,5.13957
0.3072,-1.2113,5.19584
0.31744,-1.21453,5.20224
0.312987,-1.21314,5.201
0.30143,-1.21491,5.20259
0.295546,-1.21328,5.20237
0.302385,-1.21496,5.20212
0.312559,-1.21306,5.20034
0.313228,-1.21378,5.20131
0.302923,-1.21332,5.20253
0.296725,-1.21416,5.20262
0.300408,-1.23149,5.19296
0.314901,-1.29385,5.17253
0.333038,-1.37676,5.13617
0.351084,-1.48061,5.0965
0.365095,-1.58755,5.05083
0.384115,-1.71583,4.99748
0.405527,-1.83677,4.94444
0.43112,-1.9758,4.88458
0.453397,-2.10582,4.8259
0.475,-2.24313,4.76551
0.493761,-2.38273,4.70201
0.511051,-2.52119,4.63584
