480.663,20.3556,47.6493,17.7168,566.384,0.0120534,0.000180608,0.000257368,0.000110271,0.0126016
470.671,124.929,137.034,80.3071,812.941,0.0212279,0.000256197,0.000399625,3.71031e-05,0.0219208
42.0582,120.731,90.6784,129.127,382.594,0.00282654,0.000108451,0.000112937,0.000215326,0.00326325
621.463,51.3181,12.0194,99.7969,784.597,0.0210756,4.3824e-05,0.000398994,0.000267122,0.0217856
258.071,59.5169,56.6131,55.0446,429.245,0.00461001,0.000183787,0.000141172,0.000137326,0.0050723
304.504,65.9045,91.5788,83.3006,545.287,0.00983032,0.000135099,0.000179367,0.000173732,0.0103185
94.439,83.7224,101.118,93.16,372.439,0.00254534,3.85875e-05,0.000229571,0.000182031,0.00299553
414.839,46.3635,105.342,185.593,752.137,0.0179665,1.29984e-05,0.000379406,0.000242621,0.0186015
514.367,59.19,153.536,137.547,864.641,0.0217162,9.54031e-05,0.000363458,0.000135872,0.0223109
292.513,76.9809,22.5095,113.009,505.013,0.013167,8.34952e-05,0.000273878,0.000117411,0.0136418
269.904,88.6874,69.5373,85.378,513.507,0.0150715,0.000128516,0.000320347,0.000199225,0.0157196
228.765,59.4334,61.0643,110.625,459.888,0.00941807,5.10404e-05,0.000228004,0.000220563,0.00991767
322.695,87.8371,53.9599,41.4274,505.919,0.0125524,0.000241705,0.000243111,0.000109552,0.0131468
256.974,126.529,107.401,105.237,596.14,0.0160843,0.000131953,0.000302699,0.000140997,0.0166599
61.3929,80.4828,109.362,58.1679,309.406,0.000278971,0.000115928,0.000212368,0.000157608,0.000764875
67.8027,92.1524,120.344,45.736,326.036,0.00421852,0.000156018,7.66469e-05,0.000128243,0.00457943
276.35,70.6672,28.3408,175.954,551.313,0.0157664,2.06894e-05,0.000415146,0.000219585,0.0164218
269.017,84.4733,67.5475,137.608,558.645,0.0151235,7.25215e-05,0.000331632,0.000185888,0.0157136
81.7638,75.3133,115.989,111.92,384.987,0.0021779,0.000220921,3.44142e-05,9.38674e-05,0.0025271
252.627,55.8685,83.1523,111.46,503.108,0.00931409,5.20378e-05,0.000219513,0.000203247,0.00978889
149.378,78.3998,112.123,63.5596,403.461,0.00244702,5.22894e-05,0.000137435,0.000197075,0.00283382
35.9949,118.728,35.6048,84.6091,274.936,0.00257976,0.00017238,0.000117503,0.000144781,0.00301443
483.828,87.0325,309.912,90.22,970.992,0.0226077,0.000136242,9.38194e-05,0.000164786,0.0230026
500.16,87.8189,144.735,49.9829,782.697,0.0172261,0.000258061,0.000259027,7.13733e-05,0.0178146
984.783,91.3907,352.394,163.029,1591.6,0.0402245,0.000237437,0.000576947,9.53237e-05,0.0411342
545.708,87.2437,129.748,152.77,915.469,0.0240472,0.0001315,0.00045825,0.000126098,0.024763
304.261,84.1363,56.15,155.419,599.966,0.0161587,5.47427e-05,0.000388884,0.000137546,0.0167399
75.9871,104.806,136.131,42.8287,359.753,0.00238543,0.000113929,0.000172179,9.96684e-05,0.00277121
188.604,107.656,44.6265,100.692,441.578,0.0108463,0.000130066,0.00029945,8.33649e-05,0.0113592
382.665,78.735,133.704,105.259,700.363,0.0180876,0.000120097,0.000298637,0.000185552,0.0186918
159.082,131.837,140.429,94.6342,525.982,0.00236654,7.86074e-05,0.000211227,0.000105751,0.00276213
121.825,210.511,129.097,78.6011,540.034,0.0112661,0.000269693,0.000252268,1.18195e-05,0.0117999
357.476,93.6008,122.196,83.3105,656.584,0.0254169,4.86984e-05,0.000814856,0.00024815,0.0265286
201.328,73.6142,37.7547,60.6002,373.297,0.00660822,0.000152473,0.000179595,0.000164799,0.00710508
181.031,129.566,78.3182,81.245,470.161,0.00325907,0.00010477,9.50556e-05,0.000167081,0.00362597
188.701,137.535,65.7172,113.009,504.963,0.0107232,0.000156767,0.000317778,0.000104394,0.0113021
40.9455,58.0049,165.646,34.0722,298.668,0.00567052,9.48118e-05,8.90278e-05,0.000151946,0.0060063
108.783,134.611,79.2925,19.6265,342.313,0.00248452,0.000215617,0.00017329,5.85727e-05,0.00293199
436.611,68.5721,107.383,72.8312,685.397,0.0184908,0.000129841,0.000309683,0.000175307,0.0191056
229.809,160.454,116.712,58.8469,565.823,0.00258809,0.000122252,0.000189997,9.53417e-05,0.00299568
34.1955,102.723,20.6862,83.9063,241.511,0.00597132,8.39412e-05,0.000180675,0.000144821,0.00638076
35.853,121.787,130.503,152.791,440.935,0.00523691,5.29601e-05,0.000336303,0.000136937,0.00576311
563.027,94.6674,51.9747,86.2421,795.911,0.0184219,0.000144834,0.000318322,0.000219417,0.0191045
99.6429,92.9525,17.8597,54.6899,265.145,0.00392959,0.000152097,0.000172139,0.000158198,0.00441203
98.2911,51.8295,64.6937,57.1858,272,0.00535195,5.83714e-05,0.000209236,0.00019133,0.00581089
153.614,103.811,42.5783,74.7845,374.788,0.00951291,0.000143583,0.00025408,0.000110578,0.0100211
83.7723,121.419,82.1284,44.0676,331.387,0.00817165,0.000174978,0.000271761,0.000106235,0.00872463
82.8696,125.393,61.718,61.0984,331.079,0.000944759,0.000125125,0.000142846,0.000123767,0.0013365
626.391,47.0865,150.586,237.958,1062.02,0.0247394,9.97246e-05,0.000459,0.000312465,0.0256106
92.9044,102.287,22.4842,82.5845,300.26,0.00587482,0.000150693,0.000176351,0.000143923,0.00634579
221.442,79.4894,81.6568,131.834,514.422,0.0134863,1.70442e-05,0.000273383,0.000251071,0.0140278
36.389,33.3956,245.584,50.6054,365.974,0.00620142,0.000120719,0.000121455,0.000171964,0.00661556
129.834,107.41,39.9347,91.4662,368.645,0.00793548,0.000138226,0.000213738,0.000143213,0.00843065
43.0346,74.7688,89.5499,92.3888,299.742,0.00142009,1.2997e-05,0.000209295,0.000190765,0.00183315
85.0436,90.0295,126.502,121.561,423.136,0.00305991,3.7471e-05,0.000266066,0.000184771,0.00354822
68.0255,121.568,39.376,77.4163,306.386,5.97608e-05,0.000205167,4.83693e-05,0.000110517,0.000423814
431.218,30.8001,254.814,135.522,852.354,0.00832308,0.00023414,0.000324983,0.000114533,0.00899674
135.205,70.1509,150.255,70.2481,425.859,0.00879317,0.000122323,8.41783e-06,0.000167768,0.00909167
