149.853,103.037,125.22,80.5279,458.638,1.07813e-08,1.33274e-08,5.39919e-09,2.46734e-08,5.41813e-08
127.256,82.46,97.7594,123.706,431.181,7.85306e-10,5.93087e-09,2.02411e-08,2.08701e-08,4.78273e-08
180.12,121.158,94.1121,95.1709,490.561,7.55691e-09,2.45373e-08,4.59971e-08,1.11629e-08,8.92542e-08
151.632,116.082,99.9211,76.2578,443.893,1.76083e-08,1.3551e-11,3.58053e-08,1.56744e-08,6.91015e-08
139.263,61.1174,112.656,116.685,429.721,1.1386e-08,1.13667e-08,1.86373e-08,2.42111e-08,6.56011e-08
149.237,103.407,116.187,122.86,491.691,1.25962e-08,4.17082e-09,8.23074e-09,1.30505e-08,3.80482e-08
190.942,79.0901,93.092,140.219,503.342,1.20821e-08,2.66927e-08,2.33035e-08,1.59099e-08,7.79882e-08
144.888,124.081,121.909,122.509,513.387,1.00411e-08,1.42039e-08,1.82467e-08,1.93177e-08,6.18093e-08
147.349,103.93,107.62,80.9752,439.874,8.04514e-09,3.58538e-10,3.05541e-08,3.54603e-08,7.44181e-08
141.836,119.862,127.667,115.451,504.817,3.09625e-09,1.13999e-08,2.87008e-08,2.08449e-08,6.40418e-08
