0.309174,-1.83716,2.18368
0.309604,-1.8363,2.18398
0.309957,-1.83786,2.18422
0.310037,-1.83738,2.18445
0.310129,-1.83537,2.18486
0.309661,-1.83756,2.18476
0.309526,-1.83821,2.18541
0.309324,-1.83708,2.18627
0.309559,-1.83781,2.18689
0.309024,-1.83894,2.18696
0.309287,-1.83723,2.18631
0.308943,-1.8375,2.18612
0.309106,-1.83958,2.18604
0.308851,-1.83817,2.18545
0.308445,-1.83835,2.18523
0.308712,-1.84056,2.18502
0.308424,-1.83936,2.18521
0.308369,-1.83863,2.18489
0.308561,-1.84067,2.18502
0.309045,-1.84067,2.18527
0.309367,-1.83913,2.18606
0.309284,-1.84074,2.18564
0.309408,-1.84138,2.18549
0.308533,-1.83975,2.18563
0.308336,-1.83072,2.21721
0.304785,-1.79436,2.29556
0.297035,-1.73944,2.40221
0.278997,-1.68465,2.53995
0.254971,-1.62473,2.68945
0.220532,-1.55253,2.85375
0.180417,-1.48099,3.03624
0.142862,-1.41384,3.21891
0.109806,-1.33774,3.40822
0.0830663,-1.26433,3.61057
0.0648445,-1.20099,3.78549
0.0502485,-1.15753,3.90307
0.0396299,-1.14307,3.96781
0.0349289,-1.14218,3.9771
0.0389108,-1.14389,3.97652
0.0483635,-1.14216,3.9757
0.0570388,-1.14268,3.97556
0.0593181,-1.14295,3.97512
0.05473,-1.14224,3.97528
0.0460215,-1.14381,3.97597
0.0396796,-1.14278,3.97573
0.0394775,-1.14252,3.9754
0.0451324,-1.13411,3.96959
0.062911,-1.08762,3.9472
0.107765,-1.01796,3.91328
0.193764,-0.940211,3.86851
0.322762,-0.841222,3.81133
0.467382,-0.741512,3.75095
0.606615,-0.639284,3.68605
0.725591,-0.53831,3.6206
0.800786,-0.485898,3.57993
0.828451,-0.465527,3.55838
0.806712,-0.459492,3.55258
0.756107,-0.465648,3.5507
0.702431,-0.459371,3.55088
0.681793,-0.454696,3.5515
0.701089,-0.461781,3.55074
0.751837,-0.461664,3.55067
0.796874,-0.462134,3.55227
0.812618,-0.467089,3.55336
0.789726,-0.46282,3.55182
0.744789,-0.462951,3.55089
0.699103,-0.506989,3.56337
0.67393,-0.610946,3.58656
0.674475,-0.734826,3.61688
0.681885,-0.881327,3.65464
0.675076,-1.04441,3.69663
0.640412,-1.20776,3.73904
0.577241,-1.3882,3.78733
0.507163,-1.572,3.835
0.446017,-1.74993,3.88697
0.408089,-1.94667,3.9415
0.395534,-2.12587,3.99359
0.391545,-2.25272,4.03106
0.382285,-2.32006,4.05386
0.368903,-2.33815,4.06045
0.355212,-2.32999,4.0609
0.353752,-2.33423,4.0601
0.361567,-2.33389,4.05965
0.375319,-2.3301,4.05981
0.38524,-2.33575,4.06031
0.385684,-2.33054,4.05996
0.376074,-2.33448,4.06007
0.364601,-2.33438,4.06006
0.357247,-2.33283,4.06071
0.360181,-2.32248,4.03327
0.376625,-2.27303,3.96601
0.419318,-2.21439,3.8653
0.485914,-2.14879,3.74845
0.567593,-2.0666,3.61163
0.654591,-1.98852,3.45748
0.72418,-1.92672,3.33558
0.767562,-1.89152,3.25786
0.776466,-1.88536,3.22163
0.749118,-1.8875,3.21908
0.70176,-1.8883,3.2174
0.654874,-1.88731,3.21695
0.635162,-1.88861,3.21737
0.648868,-1.88843,3.21766
0.688133,-1.88739,3.21818
0.731706,-1.88932,3.21905
0.760367,-1.88873,3.2207
0.759532,-1.88768,3.22147
0.731165,-1.8772,3.22512
0.682109,-1.80514,3.23499
0.623738,-1.69211,3.2489
0.565688,-1.57814,3.26788
0.506564,-1.43156,3.2909
0.452589,-1.27245,3.31446
0.397594,-1.1229,3.34115
0.334586,-0.949232,3.36871
0.267978,-0.787978,3.39425
0.196433,-0.695889,3.41283
0.141831,-0.658247,3.42342
0.117903,-0.645552,3.42631
0.136369,-0.659245,3.42557
0.186632,-0.655078,3.42324
0.241719,-0.645476,3.42352
0.27717,-0.654948,3.42465
0.272911,-0.651304,3.42426
0.233686,-0.648226,3.42336
0.178861,-0.658839,3.42404
0.138861,-0.653128,3.42598
0.131122,-0.649825,3.42778
0.163011,-0.673109,3.47638
0.217154,-0.706507,3.56722
0.267677,-0.751533,3.69904
0.287114,-0.806412,3.84907
0.263782,-0.88023,4.06432
0.226228,-0.946472,4.2594
0.208448,-1.00974,4.45782
0.229814,-1.07169,4.66393
0.289229,-1.13904,4.88069
0.336915,-1.18574,5.04871
0.340084,-1.21339,5.1553
0.298321,-1.22486,5.20516
0.259208,-1.22185,5.20694
0.264068,-1.22336,5.20629
0.305373,-1.22158,5.20428
0.3324,-1.22243,5.2052
0.31625,-1.22177,5.20326
0.277391,-1.22404,5.20511
0.26145,-1.22195,5.20658
0.287331,-1.22376,5.20597
0.321357,-1.22153,5.204
0.32768,-1.21237,5.1757
0.295636,-1.18327,5.1055
0.260463,-1.15073,5.01104
0.246043,-1.10531,4.89631
0.257455,-1.05795,4.75905
0.274405,-1.0068,4.61505
0.27657,-0.954687,4.45463
0.254749,-0.905672,4.29499
0.222525,-0.851184,4.13102
0.19467,-0.799544,3.95579
0.183705,-0.746634,3.78426
0.189031,-0.69605,3.62111
0.204072,-0.664023,3.50439
0.2162,-0.649629,3.44095
0.218531,-0.645658,3.42664
0.210411,-0.651238,3.42759
0.197743,-0.648239,3.42783
0.184394,-0.647592,3.4281
0.180149,-0.651089,3.42822
0.18544,-0.647469,3.4281
0.197558,-0.647762,3.42744
0.208147,-0.649309,3.42703
0.214184,-0.646202,3.42697
0.211378,-0.655327,3.42638
0.206041,-0.723551,3.42147
0.209721,-0.849757,3.4127
0.231138,-0.990557,3.40135
0.272772,-1.14806,3.3871
0.333858,-1.34035,3.37056
0.397504,-1.51777,3.35348
0.455643,-1.70552,3.33594
0.498745,-1.8556,3.32378
0.515799,-1.90713,3.31359
0.509933,-1.92712,3.31107
0.484413,-1.92697,3.31017
0.453103,-1.91703,3.3106
0.431109,-1.92853,3.31002
0.426496,-1.92541,3.31017
0.441385,-1.91897,3.31012
0.471103,-1.92836,3.30989
0.497423,-1.92252,3.30992
0.50996,-1.91879,3.30984
0.50452,-1.92623,3.30895
0.482422,-1.9119,3.33451
0.453688,-1.87814,3.41325
0.428163,-1.82998,3.53134
0.415489,-1.77035,3.67266
0.414079,-1.70631,3.83442
0.417928,-1.63447,4.01979
0.412618,-1.56063,4.20991
0.392292,-1.4877,4.41034
0.352918,-1.40837,4.62588
0.314539,-1.33537,4.84229
0.291618,-1.27263,5.02603
0.289043,-1.23797,5.14446
0.300537,-1.22184,5.20066
0.310177,-1.22501,5.20655
0.305323,-1.22339,5.20487
0.293262,-1.22487,5.20665
0.288192,-1.22332,5.20652
0.295666,-1.22533,5.20632
0.305035,-1.22461,5.20467
0.306261,-1.22524,5.2059
0.296404,-1.22488,5.20703
0.290423,-1.22574,5.20721
0.2939,-1.24288,5.19775
0.308739,-1.30457,5.17738
0.327053,-1.38728,5.14129
0.344037,-1.49126,5.10249
0.358357,-1.59856,5.05629
0.376662,-1.72703,5.00289
0.397621,-1.84828,4.95019
0.423289,-1.98756,4.89049
0.44571,-2.11816,4.83168
0.466316,-2.25533,4.77166
0.484298,-2.39478,4.70812
0.501208,-2.53292,4.64248
0.52245,-2.67183,4.57726
0.5452,-2.8146,4.51211
0.569324,-2.95728,4.44563
0.591736,-3.10023,4.378
0.611954,-3.23996,4.31253
0.631558,-3.38356,4.24321
0.651433,-3.52132,4.17769
0.673317,-3.66114,4.11089
0.697696,-3.80362,4.04109
0.722609,-3.94123,3.97371
0.746549,-4.07871,3.90732
0.767763,-4.20049,3.85122
0.778799,-4.26552,3.81685
0.783198,-4.29032,3.80186
0.781585,-4.29046,3.8017
0.776422,-4.28547,3.80254
0.774265,-4.29031,3.80175
0.773407,-4.28992,3.80078
0.774181,-4.28494,3.8008
0.778275,-4.28889,3.801
0.779132,-4.28805,3.80155
0.778287,-4.28481,3.80193
0.776357,-4.28863,3.801
0.773708,-4.27914,3.79999
0.766478,-4.21747,3.78918
0.753116,-4.11069,3.77049
0.738698,-3.99933,3.7486
0.718515,-3.86068,3.72218
0.694685,-3.71149,3.694
0.671575,-3.56614,3.66425
0.647901,-3.40059,3.63179
0.626815,-3.23686,3.5983
0.607429,-3.07856,3.56528
0.586789,-2.90297,3.52821
0.568527,-2.73583,3.49185
0.547993,-2.57212,3.45509
0.524446,-2.39275,3.41509
0.501731,-2.22545,3.37869
0.479636,-2.06578,3.34363
0.463723,-1.96843,3.32204
0.455553,-1.93334,3.31009
0.454206,-1.92598,3.30806
0.462263,-1.93186,3.30884
0.473324,-1.93015,3.30826
0.48352,-1.92664,3.30827
0.487675,-1.93211,3.30832
0.483155,-1.92848,3.30813
0.474956,-1.92845,3.30753
0.466274,-1.93249,3.30704
0.459536,-1.92875,3.30676
0.46073,-1.92909,3.30886
0.467078,-1.9118,3.35638
0.471942,-1.86956,3.43742
0.470974,-1.83023,3.54385
0.457831,-1.77551,3.67417
0.434681,-1.71528,3.81607
0.406047,-1.65856,3.97587
0.383734,-1.5923,4.13679
0.370152,-1.53185,4.30483
0.366026,-1.46522,4.48514
0.358129,-1.39726,4.66493
0.346998,-1.34023,4.84205
0.318735,-1.27664,5.0173
0.293125,-1.24393,5.13085
0.281547,-1.22357,5.19354
0.293852,-1.22503,5.20535
0.312424,-1.22279,5.20377
0.316639,-1.22369,5.20353
0.301361,-1.22333,5.20332
0.286371,-1.22469,5.20498
0.288502,-1.22456,5.20295
0.303118,-1.22559,5.20387
0.312536,-1.22418,5.20331
0.304758,-1.22572,5.20435
0.290677,-1.22904,5.19414
0.289217,-1.25444,5.14044
0.308284,-1.29038,5.05428
0.335731,-1.33586,4.94835
0.35562,-1.38526,4.82123
0.362839,-1.43825,4.68757
0.368624,-1.49885,4.53977
0.37349,-1.55847,4.38096
0.389363,-1.61932,4.22159
0.412779,-1.67699,4.05827
0.438883,-1.73924,3.88342
0.458612,-1.7992,3.71477
0.46911,-1.85594,3.54581
0.472251,-1.90168,3.41511
0.470861,-1.9239,3.33766
0.467882,-1.92963,3.30802
0.464902,-1.92817,3.30889
0.464932,-1.92828,3.30879
0.467036,-1.9302,3.30868
0.469081,-1.92793,3.30861
0.471623,-1.92931,3.30873
0.473081,-1.92972,3.30895
0.471539,-1.92884,3.30899
0.469752,-1.93028,3.30892
0.46787,-1.9311,3.31057
0.467995,-1.97131,3.31952
0.475365,-2.07693,3.33489
0.489744,-2.20116,3.35736
