6.72062,16.4468,11.2979,2.33074,36.7961
23.8166,49.0657,0.826574,27.6418,101.351
52.8295,29.9595,8.08405,28.8075,119.681
24.093,47.2448,23.5909,2.30027,97.2289
27.0521,5.45694,16.3672,4.39119,53.2674
24.9658,1.76909,14.1931,63.3557,104.284
20.9553,1.73992,0.386229,10.159,33.2404
10.7171,21.491,7.75987,5.28725,45.2552
1.03726,11.3697,15.127,25.1979,52.7318
4.37925,3.93756,0.0803609,29.1443,37.5415
23.4863,0.467117,30.7885,10.2135,64.9554
12.0232,6.36024,20.1355,4.30105,42.82
28.3736,2.64298,33.8464,0.840885,65.7038
3.67976,8.93914,6.51288,3.47792,22.6097
2.99867,1.82709,2.05788,20.1996,27.0832
3.28986,12.4012,9.07215,2.46702,27.2303
16.3726,6.93304,3.90963,27.0097,54.225
23.3862,30.7716,11.9179,2.90329,68.9791
1.444,8.16782,6.42477,4.68444,20.721
12.0778,10.9001,17.5661,25.4318,65.9757
3.67512,22.1211,1.66005,8.57217,36.0284
0.0690669,36.8838,8.64046,1.81497,47.4083
6.49923,4.35284,1.00035,6.87722,18.7296
6.96586,4.32875,13.8611,7.42742,32.5831
13.3224,0.690199,1.48989,2.95485,18.4573
20.4208,23.5603,2.44716,14.0406,60.4688
32.9585,1.53777,15.0033,3.51523,53.0149
5.25566,1.23927,3.27238,0.305532,10.0728
7.81095,8.2148,21.5695,0.711409,38.3067
7.44317,3.38337,12.7362,0.151663,23.7144
4.35887,2.71234,12.8195,11.0799,30.9706
32.8634,1.06237,3.86666,13.511,51.3034
1.49266,2.29564,19.5642,4.0815,27.434
6.23467,10.7575,44.3483,20.5635,81.904
3.74846,1.67335,15.7567,3.0249,24.2034
12.7945,17.4176,31.6049,11.0382,72.8551
68.543,40.1349,3.98092,29.3139,141.973
7.97345,75.0887,4.67427,13.8265,101.563
3.36948,33.9006,12.8114,29.6244,79.7058
9.76872,0.504657,5.17486,13.9089,29.3571
23.9261,22.303,17.6301,7.54712,71.4063
1.47029,6.17293,22.5318,46.0304,76.2054
10.6939,15.6789,12.6561,37.371,76.3999
1.4176,6.74516,14.2039,19.5851,41.9518
143.581,8.07745,33.317,33.1256,218.101
20.1339,16.3073,1.29734,3.01386,40.7524
17.8129,3.05558,19.1,13.4578,53.4263
20.0508,24.8182,22.579,0.673504,68.1214
15.1748,1.63145,23.2654,3.10888,43.1805
0.90589,79.6783,10.3374,0.486801,91.4084
0.599079,19.4598,2.69619,1.73914,24.4942
32.0388,16.7952,9.41146,20.9547,79.2001
1.74911,12.4129,13.2575,7.67842,35.0979
